fromNode	toNode	weight	direction	fromAltName	toAltName
ENSG00000101199	ENSG00000177239	0.175032807804485	undirected	ARFGAP1	MAN1B1
ENSG00000101199	ENSG00000167515	0.131316260768721	undirected	ARFGAP1	TRAPPC2L
ENSG00000101199	ENSG00000138107	0.0976160783111936	undirected	ARFGAP1	ACTR1A
ENSG00000101199	ENSG00000126091	0.110887288047507	undirected	ARFGAP1	ST3GAL3
ENSG00000101199	ENSG00000183828	0.143500279744929	undirected	ARFGAP1	NUDT14
ENSG00000101199	ENSG00000104522	0.130287657084502	undirected	ARFGAP1	GFUS
ENSG00000101199	ENSG00000162066	0.124505941188583	undirected	ARFGAP1	AMDHD2
ENSG00000101199	ENSG00000115275	0.1503865927281	undirected	ARFGAP1	MOGS
ENSG00000101199	ENSG00000100417	0.0925329470213481	undirected	ARFGAP1	PMM1
ENSG00000101199	ENSG00000149182	0.148057234370163	undirected	ARFGAP1	ARFGAP2
ENSG00000101199	ENSG00000170043	0.0634851130646145	undirected	ARFGAP1	TRAPPC1
ENSG00000101199	ENSG00000141551	0.125254534332387	undirected	ARFGAP1	CSNK1D
ENSG00000101199	ENSG00000130714	0.155328253887439	undirected	ARFGAP1	POMT1
ENSG00000101199	ENSG00000178802	0.081625107292107	undirected	ARFGAP1	MPI
ENSG00000101199	ENSG00000114270	0.151989149629815	undirected	ARFGAP1	COL7A1
ENSG00000101199	ENSG00000221983	0.110901879494568	undirected	ARFGAP1	UBA52
ENSG00000101199	ENSG00000077549	0.0868843849256455	undirected	ARFGAP1	CAPZB
ENSG00000101199	ENSG00000167130	0.0999618585305946	undirected	ARFGAP1	DOLPP1
ENSG00000101199	ENSG00000117682	0.0803403995906411	undirected	ARFGAP1	DHDDS
ENSG00000101199	ENSG00000204308	0.0560102032575889	undirected	ARFGAP1	RNF5
ENSG00000101199	ENSG00000085998	0.037854076941826	undirected	ARFGAP1	POMGNT1
ENSG00000177239	ENSG00000167515	0.117940351472037	undirected	MAN1B1	TRAPPC2L
ENSG00000177239	ENSG00000138107	0.0999588157978615	undirected	MAN1B1	ACTR1A
ENSG00000177239	ENSG00000126091	0.0944553660698394	undirected	MAN1B1	ST3GAL3
ENSG00000177239	ENSG00000183828	0.130281063231408	undirected	MAN1B1	NUDT14
ENSG00000177239	ENSG00000104522	0.0852356905166588	undirected	MAN1B1	GFUS
ENSG00000177239	ENSG00000162066	0.110280826145207	undirected	MAN1B1	AMDHD2
ENSG00000177239	ENSG00000115275	0.0962297659516855	undirected	MAN1B1	MOGS
ENSG00000177239	ENSG00000100417	0.0630918456774167	undirected	MAN1B1	PMM1
ENSG00000177239	ENSG00000149182	0.134079576369839	undirected	MAN1B1	ARFGAP2
ENSG00000177239	ENSG00000170043	0.0603193689632404	undirected	MAN1B1	TRAPPC1
ENSG00000177239	ENSG00000141551	0.0859315693735811	undirected	MAN1B1	CSNK1D
ENSG00000177239	ENSG00000130714	0.103615218098385	undirected	MAN1B1	POMT1
ENSG00000177239	ENSG00000178802	0.0759424506693445	undirected	MAN1B1	MPI
ENSG00000177239	ENSG00000114270	0.0928559113139216	undirected	MAN1B1	COL7A1
ENSG00000177239	ENSG00000221983	0.0577097246745383	undirected	MAN1B1	UBA52
ENSG00000177239	ENSG00000077549	0.064663667546104	undirected	MAN1B1	CAPZB
ENSG00000177239	ENSG00000167130	0.0710830373391546	undirected	MAN1B1	DOLPP1
ENSG00000177239	ENSG00000117682	0.079684811476069	undirected	MAN1B1	DHDDS
ENSG00000177239	ENSG00000204308	0.0368185817077862	undirected	MAN1B1	RNF5
ENSG00000177239	ENSG00000085998	0.0304833084304884	undirected	MAN1B1	POMGNT1
ENSG00000167515	ENSG00000138107	0.145399448509746	undirected	TRAPPC2L	ACTR1A
ENSG00000167515	ENSG00000126091	0.129289209702555	undirected	TRAPPC2L	ST3GAL3
ENSG00000167515	ENSG00000183828	0.115866780840507	undirected	TRAPPC2L	NUDT14
ENSG00000167515	ENSG00000104522	0.0943226195280353	undirected	TRAPPC2L	GFUS
ENSG00000167515	ENSG00000162066	0.0942187517681641	undirected	TRAPPC2L	AMDHD2
ENSG00000167515	ENSG00000115275	0.0636001819609105	undirected	TRAPPC2L	MOGS
ENSG00000167515	ENSG00000100417	0.0589249635956014	undirected	TRAPPC2L	PMM1
ENSG00000167515	ENSG00000149182	0.0868849979188546	undirected	TRAPPC2L	ARFGAP2
ENSG00000167515	ENSG00000170043	0.107579034305531	undirected	TRAPPC2L	TRAPPC1
ENSG00000167515	ENSG00000141551	0.0463157917076092	undirected	TRAPPC2L	CSNK1D
ENSG00000167515	ENSG00000130714	0.066998706643487	undirected	TRAPPC2L	POMT1
ENSG00000167515	ENSG00000178802	0.104012615372947	undirected	TRAPPC2L	MPI
ENSG00000167515	ENSG00000114270	0.0563337222218185	undirected	TRAPPC2L	COL7A1
ENSG00000167515	ENSG00000221983	0.0558338518220881	undirected	TRAPPC2L	UBA52
ENSG00000167515	ENSG00000077549	0.0788944163082897	undirected	TRAPPC2L	CAPZB
ENSG00000167515	ENSG00000167130	0.0609417078768476	undirected	TRAPPC2L	DOLPP1
ENSG00000167515	ENSG00000117682	0.0860934857996935	undirected	TRAPPC2L	DHDDS
ENSG00000167515	ENSG00000204308	0.0520737728759307	undirected	TRAPPC2L	RNF5
ENSG00000167515	ENSG00000085998	0.0403068658497284	undirected	TRAPPC2L	POMGNT1
ENSG00000138107	ENSG00000126091	0.142614348124303	undirected	ACTR1A	ST3GAL3
ENSG00000138107	ENSG00000183828	0.099714732481759	undirected	ACTR1A	NUDT14
ENSG00000138107	ENSG00000104522	0.076113048010713	undirected	ACTR1A	GFUS
ENSG00000138107	ENSG00000162066	0.0912430480949564	undirected	ACTR1A	AMDHD2
ENSG00000138107	ENSG00000115275	0.0522764606129408	undirected	ACTR1A	MOGS
ENSG00000138107	ENSG00000100417	0.077133990158669	undirected	ACTR1A	PMM1
ENSG00000138107	ENSG00000149182	0.083074520449515	undirected	ACTR1A	ARFGAP2
ENSG00000138107	ENSG00000170043	0.145873006786289	undirected	ACTR1A	TRAPPC1
ENSG00000138107	ENSG00000141551	0.0393580142283246	undirected	ACTR1A	CSNK1D
ENSG00000138107	ENSG00000130714	0.0884365258224893	undirected	ACTR1A	POMT1
