fromNode	toNode	weight	direction	fromAltName	toAltName
ENSG00000198162	ENSG00000150527	0.135281726658646	undirected	MAN1A2	MIA2
ENSG00000198162	ENSG00000159461	0.0948979055386012	undirected	MAN1A2	AMFR
ENSG00000198162	ENSG00000176986	0.0811747032294965	undirected	MAN1A2	SEC24C
ENSG00000198162	ENSG00000077380	0.146437470765038	undirected	MAN1A2	DYNC1I2
ENSG00000198162	ENSG00000196547	0.0866060498371479	undirected	MAN1A2	MAN2A2
ENSG00000198162	ENSG00000163902	0.0851835002936329	undirected	MAN1A2	RPN1
ENSG00000198162	ENSG00000135506	0.0842142082741173	undirected	MAN1A2	OS9
ENSG00000198162	ENSG00000176597	0.11947923788192	undirected	MAN1A2	B3GNT5
ENSG00000198162	ENSG00000176945	0.108179830457413	undirected	MAN1A2	MUC20
ENSG00000198162	ENSG00000170315	0.125416371691828	undirected	MAN1A2	UBB
ENSG00000198162	ENSG00000089597	0.0891511354524531	undirected	MAN1A2	GANAB
ENSG00000198162	ENSG00000114745	0.114782494535458	undirected	MAN1A2	GORASP1
ENSG00000198162	ENSG00000150991	0.0891692454214622	undirected	MAN1A2	UBC
ENSG00000198162	ENSG00000173230	0.15137827384703	undirected	MAN1A2	GOLGB1
ENSG00000198162	ENSG00000157020	0.0622816880987005	undirected	MAN1A2	SEC13
ENSG00000198162	ENSG00000005108	0.120414517892808	undirected	MAN1A2	THSD7A
ENSG00000198162	ENSG00000136874	0.104557128694771	undirected	MAN1A2	STX17
ENSG00000198162	ENSG00000138073	0.0808365577432899	undirected	MAN1A2	PREB
ENSG00000198162	ENSG00000100522	0.0613526917747298	undirected	MAN1A2	GNPNAT1
ENSG00000198162	ENSG00000160218	0.0517883244826278	undirected	MAN1A2	TRAPPC10
ENSG00000198162	ENSG00000159921	0.0526353109489381	undirected	MAN1A2	GNE
ENSG00000198162	ENSG00000145113	0.0742935037627883	undirected	MAN1A2	MUC4
ENSG00000150527	ENSG00000159461	0.111308349723365	undirected	MIA2	AMFR
ENSG00000150527	ENSG00000176986	0.110312756492992	undirected	MIA2	SEC24C
ENSG00000150527	ENSG00000077380	0.132994127658414	undirected	MIA2	DYNC1I2
ENSG00000150527	ENSG00000196547	0.111897478796366	undirected	MIA2	MAN2A2
ENSG00000150527	ENSG00000163902	0.105924346296378	undirected	MIA2	RPN1
ENSG00000150527	ENSG00000135506	0.104596613052166	undirected	MIA2	OS9
ENSG00000150527	ENSG00000176597	0.120795645247336	undirected	MIA2	B3GNT5
ENSG00000150527	ENSG00000176945	0.115376595218709	undirected	MIA2	MUC20
ENSG00000150527	ENSG00000170315	0.120286405261168	undirected	MIA2	UBB
ENSG00000150527	ENSG00000089597	0.110421662972392	undirected	MIA2	GANAB
ENSG00000150527	ENSG00000114745	0.112318091008956	undirected	MIA2	GORASP1
ENSG00000150527	ENSG00000150991	0.106450126476393	undirected	MIA2	UBC
ENSG00000150527	ENSG00000173230	0.102470886427158	undirected	MIA2	GOLGB1
ENSG00000150527	ENSG00000157020	0.0790531180093657	undirected	MIA2	SEC13
ENSG00000150527	ENSG00000005108	0.0922036181966076	undirected	MIA2	THSD7A
ENSG00000150527	ENSG00000136874	0.0818321077164829	undirected	MIA2	STX17
ENSG00000150527	ENSG00000138073	0.0601103430527034	undirected	MIA2	PREB
ENSG00000150527	ENSG00000100522	0.0816288258396871	undirected	MIA2	GNPNAT1
ENSG00000150527	ENSG00000160218	0.0776262526342332	undirected	MIA2	TRAPPC10
ENSG00000150527	ENSG00000159921	0.0548310152199603	undirected	MIA2	GNE
